"synthetic_student_id","synthetic_section","assignment_id","assignment_label","assignment_sequence","assignment_family","skill_domain","reference_column_index","score","score_min","score_max","score_percent","completed","missingness_reason","ability_band","engagement_band","risk_band"
"synthetic_student_015","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_016","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","approaching","high","moderate"
"synthetic_student_017","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","emerging","high"
"synthetic_student_018","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,10,10,10,,TRUE,"completed","developing","steady","low"
"synthetic_student_019","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","high","elevated"
"synthetic_student_020","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_021","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_022","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","emerging","high"
"synthetic_student_023","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","emerging","low"
"synthetic_student_024","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","steady","elevated"
"synthetic_student_025","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","advanced","steady","elevated"
"synthetic_student_026","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","high","elevated"
"synthetic_student_027","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","emerging","moderate"
"synthetic_student_028","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","proficient","high","low"
"synthetic_student_029","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","emerging","elevated"
"synthetic_student_030","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","steady","moderate"
"synthetic_student_031","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","steady","low"
"synthetic_student_032","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","proficient","low","moderate"
"synthetic_student_033","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","elevated"
"synthetic_student_034","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","low","high"
"synthetic_student_035","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_036","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","steady","low"
"synthetic_student_037","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","steady","high"
"synthetic_student_038","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","emerging","low"
"synthetic_student_039","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","emerging","elevated"
"synthetic_student_040","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","emerging","moderate"
"synthetic_student_041","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","emerging","high"
"synthetic_student_042","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","emerging","elevated"
"synthetic_student_043","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","high","moderate"
"synthetic_student_044","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","advanced","steady","moderate"
"synthetic_student_045","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","steady","low"
"synthetic_student_046","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","steady","high"
"synthetic_student_047","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_048","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","low","low"
"synthetic_student_049","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","steady","low"
"synthetic_student_050","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,10,10,10,,TRUE,"completed","advanced","high","low"
"synthetic_student_051","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","low","high"
"synthetic_student_052","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","high","high"
"synthetic_student_053","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","high","moderate"
"synthetic_student_054","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","low","elevated"
"synthetic_student_055","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","emerging","elevated"
"synthetic_student_056","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","low"
"synthetic_student_057","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","low","low"
"synthetic_student_058","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_059","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","approaching","high","low"
"synthetic_student_060","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","high","moderate"
"synthetic_student_061","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","steady","moderate"
"synthetic_student_062","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,10,10,10,,TRUE,"completed","approaching","high","low"
"synthetic_student_063","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","high","elevated"
"synthetic_student_064","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","low","moderate"
"synthetic_student_065","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","low","elevated"
"synthetic_student_066","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_067","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","emerging","high"
"synthetic_student_068","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","emerging","low"
"synthetic_student_069","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","emerging","elevated"
"synthetic_student_070","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","approaching","emerging","low"
"synthetic_student_071","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","high","moderate"
"synthetic_student_072","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","high","low"
"synthetic_student_073","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","advanced","high","high"
"synthetic_student_074","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","approaching","low","moderate"
"synthetic_student_075","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","steady","high"
"synthetic_student_076","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","advanced","low","moderate"
"synthetic_student_077","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","low","high"
"synthetic_student_078","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","proficient","high","low"
"synthetic_student_079","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","steady","high"
"synthetic_student_080","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","emerging","elevated"
"synthetic_student_081","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","steady","elevated"
"synthetic_student_082","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","high","elevated"
"synthetic_student_083","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","steady","low"
"synthetic_student_084","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","approaching","emerging","moderate"
"synthetic_student_085","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","high","elevated"
"synthetic_student_086","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","emerging","elevated"
"synthetic_student_087","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","emerging","low"
"synthetic_student_088","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_089","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","emerging","elevated"
"synthetic_student_090","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_091","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","steady","moderate"
"synthetic_student_092","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_093","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","emerging","moderate"
"synthetic_student_094","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","approaching","steady","moderate"
"synthetic_student_095","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","low","elevated"
"synthetic_student_096","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","steady","moderate"
"synthetic_student_097","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_098","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_099","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","steady","low"
"synthetic_student_100","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","approaching","steady","moderate"
"synthetic_student_101","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","high","moderate"
"synthetic_student_102","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","steady","elevated"
"synthetic_student_103","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","steady","low"
"synthetic_student_104","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","steady","elevated"
"synthetic_student_105","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_106","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","advanced","high","moderate"
"synthetic_student_107","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","developing","low","moderate"
"synthetic_student_108","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","high","elevated"
"synthetic_student_109","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","low","high"
"synthetic_student_110","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","steady","moderate"
"synthetic_student_111","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","high","moderate"
"synthetic_student_112","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","approaching","high","moderate"
"synthetic_student_113","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","high","low"
"synthetic_student_114","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","advanced","steady","low"
"synthetic_student_115","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","low","moderate"
"synthetic_student_116","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","emerging","moderate"
"synthetic_student_117","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","steady","low"
"synthetic_student_118","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","proficient","high","moderate"
"synthetic_student_119","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_120","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","steady","elevated"
"synthetic_student_121","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_122","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","emerging","moderate"
"synthetic_student_123","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","emerging","elevated"
"synthetic_student_124","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","emerging","elevated"
"synthetic_student_125","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","steady","low"
"synthetic_student_126","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","advanced","low","elevated"
"synthetic_student_127","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","steady","elevated"
"synthetic_student_128","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","high","low"
"synthetic_student_129","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","steady","moderate"
"synthetic_student_130","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","low","moderate"
"synthetic_student_131","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","emerging","elevated"
"synthetic_student_132","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","high","elevated"
"synthetic_student_133","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","high","low"
"synthetic_student_134","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","approaching","emerging","moderate"
"synthetic_student_135","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_136","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_137","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","steady","elevated"
"synthetic_student_138","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","steady","moderate"
"synthetic_student_139","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_140","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","emerging","elevated"
"synthetic_student_141","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","emerging","high"
"synthetic_student_142","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","proficient","steady","low"
"synthetic_student_143","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","approaching","steady","moderate"
"synthetic_student_144","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","high","moderate"
"synthetic_student_145","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","high","high"
"synthetic_student_146","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","low","high"
"synthetic_student_147","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","low","low"
"synthetic_student_148","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","emerging","low"
"synthetic_student_149","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_150","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","emerging","high"
"synthetic_student_151","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","high","low"
"synthetic_student_152","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","advanced","steady","low"
"synthetic_student_153","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","steady","low"
"synthetic_student_154","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","steady","elevated"
"synthetic_student_155","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","low","moderate"
"synthetic_student_156","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","emerging","elevated"
"synthetic_student_157","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,10,10,10,,TRUE,"completed","advanced","high","low"
"synthetic_student_158","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","low","moderate"
"synthetic_student_159","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","advanced","high","moderate"
"synthetic_student_160","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","low","elevated"
"synthetic_student_161","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","advanced","steady","low"
"synthetic_student_162","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","approaching","high","moderate"
"synthetic_student_163","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","proficient","low","elevated"
"synthetic_student_164","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_165","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","emerging","elevated"
"synthetic_student_166","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","emerging","moderate"
"synthetic_student_167","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","developing","low","high"
"synthetic_student_168","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","high","low"
"synthetic_student_169","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","advanced","emerging","high"
"synthetic_student_170","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","developing","emerging","low"
"synthetic_student_171","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","steady","elevated"
"synthetic_student_172","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","low","elevated"
"synthetic_student_173","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","high","high"
"synthetic_student_174","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","steady","moderate"
"synthetic_student_175","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","elevated"
"synthetic_student_176","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","low","elevated"
"synthetic_student_177","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","proficient","high","high"
"synthetic_student_178","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,10,10,10,,TRUE,"completed","developing","emerging","low"
"synthetic_student_179","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","developing","emerging","moderate"
"synthetic_student_180","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","approaching","emerging","moderate"
"synthetic_student_181","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_182","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","emerging","high"
"synthetic_student_183","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","low","elevated"
"synthetic_student_184","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"late_or_incomplete","approaching","emerging","high"
"synthetic_student_185","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","high","elevated"
"synthetic_student_186","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","developing","low","high"
"synthetic_student_187","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","advanced","steady","elevated"
"synthetic_student_188","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","approaching","emerging","moderate"
"synthetic_student_189","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"missing_submission","approaching","emerging","high"
"synthetic_student_190","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"excused_or_absent","advanced","high","low"
"synthetic_student_191","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","low","low"
"synthetic_student_192","Section A","assignment_12","Assignment 23",12,"Skill Practice","Procedural Accuracy",23,,10,10,,FALSE,"not_administered","proficient","high","low"
